"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","WORLDBANKINCOMEGROUP (CODE)","WORLDBANKINCOMEGROUP (DISPLAY)","WORLDBANKINCOMEGROUP (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","Display Value","Numeric","Low","High","Comments"
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1984","1984","","AFR","Africa","","WB_LMI","Lower-middle-income","","CIV","C?te d'Ivoire","","1240","1240","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2003","2003","","AFR","Africa","","WB_LMI","Lower-middle-income","","CIV","C?te d'Ivoire","","1540","1540","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1997","1997","","AFR","Africa","","WB_LMI","Lower-middle-income","","CIV","C?te d'Ivoire","","1550","1550","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2000","2000","","AFR","Africa","","WB_LMI","Lower-middle-income","","CIV","C?te d'Ivoire","","1550","1550","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2001","2001","","AFR","Africa","","WB_LMI","Lower-middle-income","","CIV","C?te d'Ivoire","","1560","1560","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1989","1989","","AFR","Africa","","WB_HI","High-income","","GNQ","Equatorial Guinea","","1300","1300","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1985","1985","","AFR","Africa","","WB_HI","High-income","","GNQ","Equatorial Guinea","","1320","1320","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1988","1988","","AFR","Africa","","WB_HI","High-income","","GNQ","Equatorial Guinea","","1320","1320","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1991","1991","","AFR","Africa","","WB_HI","High-income","","GNQ","Equatorial Guinea","","1340","1340","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2002","2002","","AFR","Africa","","WB_HI","High-income","","GNQ","Equatorial Guinea","","7930","7930","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2006","2006","","AFR","Africa","","WB_HI","High-income","","GNQ","Equatorial Guinea","","9140","9140","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2004","2004","","AFR","Africa","","WB_HI","High-income","","GNQ","Equatorial Guinea","","10020","10020","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2007","2007","","AFR","Africa","","WB_HI","High-income","","GNQ","Equatorial Guinea","","10790","10790","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2011","2011","","AFR","Africa","","WB_LI","Low-income","","ERI","Eritrea","","520","520","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1996","1996","","AFR","Africa","","WB_LI","Low-income","","ERI","Eritrea","","530","530","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2000","2000","","AFR","Africa","","WB_LI","Low-income","","ERI","Eritrea","","530","530","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2004","2004","","AFR","Africa","","WB_LI","Low-income","","ERI","Eritrea","","530","530","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1992","1992","","AFR","Africa","","WB_LI","Low-income","","ETH","Ethiopia","","330","330","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1986","1986","","AFR","Africa","","WB_LI","Low-income","","ETH","Ethiopia","","340","340","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1984","1984","","AFR","Africa","","WB_LI","Low-income","","ETH","Ethiopia","","350","350","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1983","1983","","AFR","Africa","","WB_LI","Low-income","","ETH","Ethiopia","","360","360","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2000","2000","","AFR","Africa","","WB_LI","Low-income","","ETH","Ethiopia","","460","460","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2003","2003","","AFR","Africa","","WB_LI","Low-income","","ETH","Ethiopia","","480","480","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2001","2001","","AFR","Africa","","WB_LI","Low-income","","ETH","Ethiopia","","490","490","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2002","2002","","AFR","Africa","","WB_LI","Low-income","","ETH","Ethiopia","","490","490","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2004","2004","","AFR","Africa","","WB_LI","Low-income","","ETH","Ethiopia","","540","540","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1983","1983","","AFR","Africa","","WB_UMI","Upper-middle-income","","GAB","Gabon","","8480","8480","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1988","1988","","AFR","Africa","","WB_UMI","Upper-middle-income","","GAB","Gabon","","8490","8490","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1986","1986","","AFR","Africa","","WB_UMI","Upper-middle-income","","GAB","Gabon","","9030","9030","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1985","1985","","AFR","Africa","","WB_UMI","Upper-middle-income","","GAB","Gabon","","9170","9170","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2002","2002","","AFR","Africa","","WB_UMI","Upper-middle-income","","GAB","Gabon","","10830","10830","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1996","1996","","AFR","Africa","","WB_UMI","Upper-middle-income","","GAB","Gabon","","10920","10920","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2006","2006","","AFR","Africa","","WB_UMI","Upper-middle-income","","GAB","Gabon","","11290","11290","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1997","1997","","AFR","Africa","","WB_UMI","Upper-middle-income","","GAB","Gabon","","11440","11440","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1985","1985","","AFR","Africa","","WB_LI","Low-income","","GMB","Gambia","","990","990","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1984","1984","","AFR","Africa","","WB_LI","Low-income","","GMB","Gambia","","1050","1050","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1989","1989","","AFR","Africa","","WB_LI","Low-income","","GMB","Gambia","","1060","1060","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1987","1987","","AFR","Africa","","WB_LI","Low-income","","GMB","Gambia","","1070","1070","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2000","2000","","AFR","Africa","","WB_LI","Low-income","","GMB","Gambia","","1420","1420","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2003","2003","","AFR","Africa","","WB_LI","Low-income","","GMB","Gambia","","1460","1460","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2001","2001","","AFR","Africa","","WB_LI","Low-income","","GMB","Gambia","","1480","1480","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2005","2005","","AFR","Africa","","WB_LI","Low-income","","GMB","Gambia","","1580","1580","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1985","1985","","AFR","Africa","","WB_LI","Low-income","","GHA","Ghana","","510","510","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1986","1986","","AFR","Africa","","WB_LI","Low-income","","GHA","Ghana","","530","530","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1987","1987","","AFR","Africa","","WB_LI","Low-income","","GHA","Ghana","","550","550","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1988","1988","","AFR","Africa","","WB_LI","Low-income","","GHA","Ghana","","590","590","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2002","2002","","AFR","Africa","","WB_LI","Low-income","","GHA","Ghana","","1020","1020","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2003","2003","","AFR","Africa","","WB_LI","Low-income","","GHA","Ghana","","1060","1060","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2004","2004","","AFR","Africa","","WB_LI","Low-income","","GHA","Ghana","","1120","1120","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2005","2005","","AFR","Africa","","WB_LI","Low-income","","GHA","Ghana","","1210","1210","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1991","1991","","AFR","Africa","","WB_LI","Low-income","","GIN","Guinea","","590","590","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1992","1992","","AFR","Africa","","WB_LI","Low-income","","GIN","Guinea","","590","590","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1993","1993","","AFR","Africa","","WB_LI","Low-income","","GIN","Guinea","","610","610","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1994","1994","","AFR","Africa","","WB_LI","Low-income","","GIN","Guinea","","620","620","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1995","1995","","AFR","Africa","","WB_LI","Low-income","","GIN","Guinea","","640","640","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2009","2009","","AFR","Africa","","WB_LI","Low-income","","GIN","Guinea","","880","880","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2008","2008","","AFR","Africa","","WB_LI","Low-income","","GIN","Guinea","","890","890","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2010","2010","","AFR","Africa","","WB_LI","Low-income","","GIN","Guinea","","900","900","","",""
